210	what is the use of silvering the walls of thermos flask
211	when did the eagles last play in a superbowl
213	who won the most mvp awards in the nba
214	where is cellulose used in a plant cell
217	who was originally cast to play indiana jones
219	when was the first temple built in jerusalem
220	who was the grandfather on the cosby show
221	what is the meaning of shalom in english
224	who was one of the first to chart the course of forgetting over time
225	when does a company decide to split stock
227	who did the whistling in the muppet movie
229	when did scotland last qualify for world cup
231	who plays the main character in hacksaw ridge
232	who opens the church of the holy sepulchre
234	what is the song ticket to ride about
235	when was how deep is your love released
237	is carbon tax an example of a pigovian tax
238	where does creatine come from in the body
239	what happens when iron reacts with oxygen and water
241	what is the song who are you by the who about
245	why is the ball and stick model not a true representation of the structure of an ionic compound
246	where does the lincoln highway begin and end
248	who sang never gonna let you go
250	what is the function of red bone marrow
255	the golden age of india took place during the rule of the
256	when is the world consumer right day celebrated
257	what is the purpose of a jake brake
258	when does an x sound like a z
259	where did the allies go after north africa
261	who sings i feel love with the blue man group
263	what was the meaning of the song puff the magic dragon
264	the type of display that google glass presents to its users is called what
265	when does season 3 of strnger things come out
266	who is the world war 2 memorial dedicated to
267	who won the battle of the first battle of bull run
268	where does the term helter skelter come from
271	who was the sixteenth century physician who published
274	who failed the boards on grey's anatomy
275	where did the battle of corinth take place
276	under article 1 what is the minimum age required to serve in the house of representatives
277	who plays at the prudential center in newark
278	where does the sun lie within the milky way galaxy
279	country song when we get behind closed doors
280	the cold dry winds that blow over northern india in winter are called
282	who did the chiefs play in the playoffs
283	what category was hurricane charley when it hit florida
284	what are the different types of train cars
287	when do river and the doctor get married
289	when was the first mad max movie release
293	when did toyota start making cars in the us
294	who was the oldest man elected president of usa
296	who was ursula the sea witch based on
300	what percentage of global man-made co2 emissions comes from worldwide aviation
301	who won the 7 man elimination chamber match
304	when did marathon change its name to snickers
305	how does montgomery died in the island of dr moreau
306	what were the results of the development of florida's railroads
307	what was the point of the second amendment
308	a synonym for the content component of communication is
309	the initial unification of upper and lower egypt took place during which period
310	where is the new football stadium in atlanta
311	where do the sharks play in san jose
312	where are more than half your bones located
314	marc anthony my baby you dedicated to his daughter
316	love me i'm a liberal song meaning
317	who wrote the music phantom of the opera
318	who represented the state of tennessee in the scopes trial
322	is kermit the frog part of sesame street
323	why is the red river named the red river
324	who won the battle of britain in ww2
326	what is the function of a political action committee (pac)
327	what river is associated with the city of rome
330	how long do former presidents get secret service protection
334	where did the northernmost land action of the american civil war occur
336	where does the last name rudolph come from
337	what are the colors of the netherlands flag
338	for complaints of sudden chest pain patients should take a
339	where is the majority of phosphorous stored in the environment
341	what is the name of the first earthquake early warning system
343	where was robin hood prince of thieves made
344	where does the president get authority to issue executive orders
345	who was originally cast as phoebe on charmed
347	when did the us dollar leave the gold standard
349	who played bailey in the sisterhood of the traveling pants
350	how to decide who is white in chess
351	how did bayonet come into the english language
353	what were some accomplishments of the han dynasty
354	what type of data is provided in a knowledge base
355	what is an open university grade 3 pass
356	what happened to regina's mother on switched at birth
357	what episode of pll does jenna get her sight back
359	when did they start 3 pointers in basketball
360	where do green tree frogs go during the day
362	where does the water from the california aqueduct come from
363	what is the main industry in the canadian shield
364	how does the us government form a more perfect union
365	what makes a mini bike a mini bike
367	how long do you have to serve in the israeli military
368	who is usually appointed as the chief justice of india
369	who wrote the song to make you feel my love
370	what is the origin of the name marvin
371	where did immigrants enter the us on the west coast
372	where is san miguel de allende in mexico
373	how many episodes of sabrina the teenage witch are there
375	what is the lead singers name of staind
377	when did macbook pro 13 inch come out
378	the heart muscle is stimulated to contract by electrical impulses which are generated where
380	book series about the end of the world
381	who sang my bucket got a hole in it
382	what is the main difference between lymph and interstitial fluid
383	who spoke the words ich bin ein berliner
384	where is creatine phosphate found in the body
388	when did the cubs won a world series
389	india's first arctic research station set up in 2008 what is the name
390	where is cilia located in an animal cell
392	when does lana and clark get back together
395	who painted the world famous painting the last supper
397	atlantic ocean's shape is similar to which english alphabet
398	who is credited with creating the gothic art movement
400	what is the name given to the common currency to the european union
401	what type of reproduction do whiptail lizards use
405	who has won the most united states championships
407	the actual name of the confederate force at gettysburg was
410	who is darrell brother in the walking dead
411	where does the brazos river start and stop
413	the general term for software that is designed to damage disable or steal data is
417	who played kelly taylor's mom on 90210
418	who does the voice of alistair in dragon age
419	what nfl coach has the most wins ever
420	when did all night long come out lionel richie
421	who played major hochstetter in hogan's heroes
422	when do we use facework to manage the impression others have of us
423	who is the song diamonds and rust about
428	i will die to defend your right to say it
430	which term is used to identify having official power to act
431	the function of the excretory system is to help maintain homeostasis by
433	where did the name blue peter come from
435	how many customers does edf have in the uk
436	what is the highest peak in the ozarks
440	what is the system of government in japan
441	what was the code name of the us program to develop an atomic bomb
442	how many death stars are there in star wars
445	who is the owner of the crowne plaza
447	is isle of man part of united kingdom
449	procol harum a whiter shade of pale bach
451	how did peaks of otter get its name
452	when does season 8 of vampire diaries come out
453	batman and robin episode only fools and horses
456	who wrote hallelujah i just love her so
457	the roman name for a liberal arts education is known as
458	when was the first horrid henry book written
459	dallol crater in the afar region of ethiopia
461	who was the spanish civil war fought between
462	where is the suez canal located on a map
463	who controls the consolidated fund of the state
465	who will win 2018 election in sri lanka
466	who sings i can't take my eyes off of you
467	how many times has lake placid hosted the winter olympics
468	where did the term hot rod come from
469	who won the icc under 19 world cup 2018
471	what did the treaty of paris do for the united states
472	where do harry potter's aunt and uncle live
473	who played morticia in the addams family tv show
475	when was pac man released in the us
480	when did the international space station go into space
481	who sang it's a mean old world
482	what are the 4 types of nitrogenous bases
484	where did they film ghosts of girlfriends past
486	who had created the second bank of the united states
488	who plays voldemort in harry potter and the philosopher's stone
489	where did the battle of lexington and concord occur
491	who has the most super bowls in nfl history
493	what part of indiana is in eastern time zone
495	where is final four being held this year
496	symbolic interactionism is the basis for which theoretical model
497	who wrote the french declaration of the rights of man and of the citizen
499	who wrote hit me baby one more time
500	where did remember the titans camp take place
501	who does the voice of amy on futurama
503	when did the song push it come out
504	meaning of show me the meaning of being lonely
508	when was the nobel prize for literature first awarded
509	when did the subway open in new york
511	what type of boundary was the mexico earthquake
514	how many grams of alcohol in one beer
516	when was the us department of homeland security created
517	blue mink by the devil i was tempted
519	a treaty is favoured over municipal law pursuant to the principle of pacta sunt servanda
521	what song plays at the end of tinker tailor soldier spy
522	who won every men's biathlon event in the 2002 winter olympics
523	when did brent barry won the dunk contest
525	when was the first orca put in captivity
527	first day collection of mission china assamese film
532	who is the longest serving chief minister in india as on jan 2015
533	most runs ever scored in a mlb inning
535	who brought the idea of castles to england
537	in which country were the two battles of el alamein fought
539	where did bless you when you sneeze come from
540	baga beach is in north or south goa
541	when was the first case of alzheimer's diagnosed
547	what type of car is a g wagon
548	who sings angel of the morning in deadpool
551	who pays for work done on holmes makes it right
553	what was the united states foreign policy after ww1 started
554	when did world war 2 end in the pacific
555	what is the story of the very hungry caterpillar
559	what is the legal age for marriage in australia
560	who played doctor smith in lost in space
564	describe how thermal regulation is different in ectotherms and endotherms
565	where was the new pete's dragon filmed
566	is it marley and me or marley and i
569	what kind of animals live in the great victoria desert
572	who played tom hagon in the godfather series
574	where are alkali metals located on the periodic table
578	what is the use of ibm lotus notes
581	what were rough riders in the spanish american war
582	colby chees is named after a town in what state
585	who plays lady talisa in game of thrones
586	who do uk owe the national debt to
587	where does route 66 start on the west coast
588	what episode does lori die on the walking dead
589	who is the girl that played darlene in roseanne
590	what type of joint connects the incus with the malleus
591	what is the account number of airtel payment bank
592	who sings find out who your friends are with tracy lawrence
593	who did the original spirit in the sky
594	who was elected president in mexico in 2000
596	who is known as the father of indian constitution
602	who were the judges on dancing on ice 2014
604	who plays young voldemort in the half blood prince
609	description of greg from diary of a wimpy kid
610	where does the skyline drive begin and end
611	when did the military plane crash in mississippi
612	when did they stop using aluminum wiring in ontario
615	this type of nuclear decay effectively turns a proton into a neutron
616	what event marks the beginning of the great depression
618	where does the us men's national soccer team practice
619	where does a brisket come from on a cow
620	when did to kill a mockingbird become popular
622	who plays the genie in aladdin the musical
623	how long were the pyramids the tallest structure
624	which of these mountain ranges in india's longest railway tunnel constructed
625	what year did bennie and the jets come out
627	how many hoops are used in a game of croquet
628	who starred in the movie romancing the stone
630	who founded amazon where is the headquarters of amazon
632	do i have to sign a police caution
633	how many kashmiri pandits were killed in kashmir
634	when did ford change the f150 body style
636	information about the song imagine by john lennon
637	where are the first nations located in canada
639	what is the origin of the name robinson
641	who played little ricky on i love lucy show
644	german word for pleasure from someone else's pain
645	who scored the most points in a game nba history
646	when did taylor swift's first album release
647	who is the no. 1 ranked tennis player in the world
650	who is dylan's father in bates motel
651	when did ireland gain its independence from england
652	what is the real story of five nights at freddy's
653	when was the book pride and prejudice written
654	the casualty projections for an invasion of the japanese home islands
655	where will you see polaris in north pole
656	who sang buddy can you spare a dime
658	by 1914 which of the following african countries were still independent
660	when was the day that the pubs ran dry in the poem 9-3
662	who sang the song tell me something good
664	who has won the eurovision song contest the most times
667	what is the role of reverse transcriptase in retroviral infection
669	who started ww2 and how did it start
671	what happened to the west wing of the white house during a christmas party in 1929
674	the site of dust cave in alabama is interesting for archaeologists because
675	brian cox wonders of the universe episode 1
678	when was the last time an nba backboard broken
679	who does the voice of mrs. wolowitz on the big bang theory
680	how can a cutting form an entire new plant
681	what kind of beast is the beast from beauty and the beast
685	how many points are scored for a touchdown in american football
687	new mexico was admitted to the union as the . . . state
688	when does the eclipse end in the us
689	who was the first imperial power that was fighting in vietnam
692	when did the movie varsity blues come out
693	who developed the first printing press in 1430s
695	when do wood thrushes fly when they are migrating
697	how long is one full rotation of the earth
698	the 100 what did clarke do to be in jail
699	who sponsored the phoenix open before waste management
700	when did australia 2 win the america's cup
701	where do the maple leafs play hockey in toronto
702	who does the foreign corrupt practices act apply to
703	who is hosting e live from the red carpet
704	who played professor proton on big bang theory
705	when does season 8 for blue bloods start
706	mainland greece is a body of land with water on three sides called
708	when does middle-earth shadow of mordor come out
709	when does the black panther movie soundtrack come out
715	who wrote the song fly me to the moon
716	who discovered one of the first taxonomic classification schemes
718	when was the first election held in india
721	who came up with the initial concept of protons and neutrons
723	when is season 4 of flash coming out
728	where is simple squamous epithelium found in the body
729	when did the crucifix become the symbol of christianity
730	who wrote the song rainy days and mondays
733	who designed the traffic circle in long beach ca
734	what type of tale is the pardoner's tale
735	who scored fastest 10000 runs in test cricket
737	when did red dead redemption 1 come out
738	when was the first driver's license required
740	who is next in line to inherit the british throne
742	how many writes does a flash drive have
743	how many ammendments to the constitution have there been
744	what is the mass number of hydrogen isotope that contains 2 neutrons
746	original cast of natasha pierre and the great comet of 1812
747	who sang smoke gets in your eyes first
748	who kicks the ball first to start a football game
750	who votes in the baseball hall of fame
751	who played taylor on the bold and beautiful
753	who expanded the palace of versailles to its present size
757	who does the 4th seed play in the nba playoffs
758	when did canada gain independence from great britain
760	when did marley die in a christmas carol
761	where do the rockefeller christmas trees come from
763	time of the state of the nation address
765	where is wake forest located in north carolina
767	the head of government in a parliamentary system
770	how did the mini gun get its name
772	who played the princess in kingsman secret service
773	when did the three little pigs come out
775	who is the first president to be impeached
776	papayas were suffering from what pathogen on the big island of hawaii
778	when was the south asian association for regional co-operation (saarc) formed
780	who wrote the song would i lie to you
781	number of films in lord of the rings
783	is jaffa cakes a biscuit or a cake
784	who does the voice of stewie family guy
785	auditing is the process of verifying the accuracy of the financial statements
789	who is the actor that plays jt on the young and the restless
790	when was the first commercial cell phone released
791	who is casey at the bat based on
792	when did the first ice age come out
793	analysis of our casuarina tree by toru dutt
795	who is the lead singer of collective soul
796	how is the president of united states elected
797	who does dwyane wade play for right now
802	what is the white stork a symbol for in western culture
804	when do you declare honors in contract bridge
805	describe the three phases of the normal blood clotting process
806	the tectonic process responsible for creating the vast canyon system on mars is
807	when did we decide to leave the eu
808	who created separation of powers and checks and balances
809	who is responsible for redrawing congressional and legislative districts
812	what us state forms the western boundary of montana
813	summary on the i have a dream speech
818	blood alcohol concentration means the parts of alcohol in the blood in relation to what
819	do you put the euro symbol before or after the number
821	when did the song rapper's delight come out
822	is it illegal to own a lockpick set in the uk
824	what mlb teams did deion sanders play for
825	how much money did the film titanic make
828	how is a rate a measure of one quantity per unit of another quantity
829	what is the symbol for christmas in brazil
831	when was the term prime minister first used
832	who won the mens single ice skating 2018
834	what is cain and abel software used for
835	who played jennifer in back to the future
836	how do you get inducted in the rock and roll hall of fame
837	where was the summer olympics held in 2012
838	what is the meaning of the new zealand flag
841	who played the middle sister on full house
843	when was the first season of when calls the heart
844	who said one man's vulgarity is another's lyric
846	what football player is called the honey badger
850	what is the book are you my mother about
851	what was the purpose of the bay of pigs mission
852	who was the person who escaped from alcatraz
853	where does trick or treat for unicef money go
854	where is the inscription on the statue of liberty
858	who makes the important government decisions in an autocracy
860	which way does the earth orbit the sun
861	who did dwight howard play for last year
865	who took the first steps on the moon in 1969
870	who does the voice of marceline on adventure time
872	does england have the right to bear arms
874	how did the great depression start in canada
875	the names of the beaches on d day
882	how long did it take an ocean liner to cross the atlantic
883	where does the coral sea meet the pacific ocean
884	what type of writing did ancient egypt use
886	who started the guinness book of world records
887	which president supported the creation of the environmental protection agency (epa)
889	who sings i'm going to soak up the sun
890	where did the last name edwards come from
891	who plays the saint of killers on preacher
892	what was the dred scott v sandford case
895	who played dwight's brother on the office
896	when was corporal punishment banned in south africa
898	where was the first colony in north america located
900	when did sierra nevada brewery open in asheville
902	when did the bill of rights come out
903	when do you celebrate birthday if born on feb 29
905	what's the population of prince edward island
908	where is bermuda located on the world map
910	what is a buckeye the mascot for ohio state university
914	who sang the song if loving you is wrong i don't want to be right
917	what is the role of anaerobic respiration in living things
918	when did the drinking age turn from 18 to 21
919	where does the band imagine dragons come from
921	what is the function of the cartilaginous rings in the trachea
923	where did the tradition of gift giving come from
924	recitative is a style of delivery that is between singing and speaking
928	who plays the dwarf king in the hobbit
929	where did they film woody the woodpecker movie
930	who presides over the highest criminal court in a district
933	what was an economic effect of world war ii
934	when did skiing halfpipe become an olympic event
936	who hung the lanterns in the old north church
937	when was the last wolf pack killed in yellowstone
938	when did the vikings first sail and reach britain
939	what is the minimum dollar amount for federal court
941	who sings i wanna rock'n'roll all night
942	what is it called when you believe in greek gods
943	whos jack the ripper in gotham by gaslight
944	what can be a visual or mathematical representation of an object or a process
948	who was selected for the 2018 football hall of fame
949	what is the name of the lymphatic vessels located in the small intestine
950	the inner sanctuary of the parthenon where the statue of athena is located in known as the
952	what is the emblematic rhythm of dominican republic
953	what is the difference between governor and chief minister in india
957	where did the easter lily get its name
959	when does season 2 of limitless come out
960	when is the opening ceremonies of the olympics 2018
961	who sang theme song for dukes of hazard
963	how many us troops does the united states have
966	when did john hart play the lone ranger
968	who sings you're welcome in moana credits
969	who is the coach for the ottawa senators
972	when did sussex split into east and west
973	why does smoke come out of nyc sewers
975	who was suite judy blue eyes written about
976	who played shmuel in the boy in the striped pyjamas
979	last world series that didn't go 7 games
982	in neuron the axon ends in a bunch of branches
983	who won the most medals at the 2014 winter olympics
984	who determines the rules of the us house and us senate
985	when did las vegas become a gambling town
986	what are the lives used for in trivia crack
987	who is the highest paid baseball player in the major leagues
988	how tall was the tsunami that hit japan
990	a player that can shoot pass or dribble is considered to be
992	where does the spinal cord become cauda equina
993	when did clifford the big red dog first air on tv
996	who plays brad pitt's daughter in moneyball
998	who won season 2 of real chance of love
999	where did huntington's disease get its name
1000	the house of rules committee is an important part of the legislative process because it
1001	why did france decide to aid the united states in its war for independence
1002	race car driver who won dancing with the stars
1003	who won the first season of america's got talent
1005	when did ga state get a football team
1007	where is the heart in the human body
1009	who plays heather in beauty and the beast
1010	what molecule in plants captures energy from the sun
1012	who has the most gold gloves at shortstop
1013	who wore number 7 for the green bay packers
1014	a system of fortifications along france's border
1015	what is meant by the term social roles
1019	who become ceo of wipro company in 2016
1020	what is the breakdown product formed when one phosphate group is removed from atp
1023	what type of planet is neptune known as
1024	how much space does a fennec fox need
1025	how many gallons of water in the gulf of mexico
1026	anastomosis between the epididymis and the vas deferens
1027	who is given credit for inventing the aqua lung
1029	where did the name huey helicopter come from
1030	where was the german fleet scuttled in 1919
1031	actress who plays penelope garcia on criminal minds
1035	sweet leavened bread prepared for easter in romania
1038	who played thelma lou in andy griffith show
1039	how did they find the jersey shore cast
1041	what is the genus of a bald eagle
1042	who directed the best years of our lives
1043	what is the function of the notwithstanding clause in the canadian constitution
1045	is better call saul prequel to breaking bad
1046	how many characters are present in icd-10 codes
1048	which layer of the meninges is connected to the brain
1049	who was first governor general of british india
1050	where is the heart of palm on a palm tree
1051	history of hymn what a friend we have in jesus
1052	what are maria and anita doing when the audience first meets them
1054	who made the poppies at tower of london
1055	who was the band that played in the movie road house
1056	where did the british army launch a successful invasion in 1776
1057	who wrote the guitar solo in beat it
1058	who was the first executive president of guyana
1059	who hosted and won the inagural world cup
1060	adipose areolar and reticular connective tissues are considered loose connective tissue types
1061	iupac name of element with atomic number 107
1063	who wrote the treasure of the sierra madre
1065	what is the female lion called in lion king
1066	intersection of highways 335 and 35 in saskatchewan
1071	where does dividends go on cash flow statement
1072	what is the 180 degree line of longitude called
1076	when are you considered under the poverty line
1077	who wrote if i were a boy reba or beyonce
1079	when did world war one begin and end
1081	who did the steelers lose to in the playoffs last year
1082	who designed the earth day flag in 1969
1084	who played nathan scott on one tree hill
1085	who plays manny in diary of a wimpy kid
1086	where is the citrus bowl held this year
1088	can i be a medic in the marines
1090	who made possible the first reproduction of the human voice on the phonograph
1093	when did american idol end the first time
1094	when did the anti smacking law come in nz
1095	what's the dwarf's name in game of thrones
1097	who plays ser davos in game of thrones
1098	who hit the first home run in the houston astrodome
1099	whats the movie called with justin timberlake and time
1101	where did the idea of a unicorn come from
1103	what is the number of total presidential electoral votes
1104	where does fungi go on a food web
1105	who plays noah newman on the young and the restless
1106	when did the botswana currency first come into circulation
1107	compared to the event horizon the photon sphere of a black hole is
1108	when did television come out in the us
1110	what effect did russia's signing of the treaty of brest-litovsk have on wwi
1111	samantha's boyfriend in sex and the city
1113	where did the legend of the easter bunny come from
1117	when did the broncos win the super bowl
1119	where is cuba located on a world map
1121	do you need visa to go to taiwan
1122	when is the running of the bulls held in spain
1124	where do they film take me out fernando's
1125	who's gonna save my soul now breaking bad
1127	who played the mom in the partridge family
1128	one important reason for a large variety of wildlife found in india
1129	who directed the iconic animated short educational film ek anek aur ekta
1130	is greenland part of europe or north america
1132	who sang if you had a beautiful body would you hold it against me
1135	when did jelly beans became associated with easter
1136	who introduced the first chrismas tree to the uk
1138	where is fe best absorbed in the body
1139	bankruptcy abuse prevention and consumer protection act of 2005 summary
1141	when was the last time ny rangers won stanley cup
1144	when did starbucks become a publicly traded company
1149	chemicals produced in one part of a plant that affect the growth and response of other parts
1151	what advantage does the dealer have in blackjack
1154	what were the wto riots in seattle about
1156	who played cruella de vil in 101 dalmatians
1158	the battle of salamis was significant because it
1159	who plays petyr baelish on game of thrones
1160	who is john snow on game of thrones
1161	the core of the sun in which the sun's thermonuclear energy is produced takes up about
1162	what kind of book is where's waldo
1165	where does the pulmonary trunk receive blood from
1167	who has the most trophies in la liga
1168	who's playing in the sec championship 2017
1170	when was the last time the ducks won the stanley cup
1172	who sang the song i wanna be sedated
1173	china in chinese is called zhongguo which means
1175	when did the black death end in england
1178	when did the ouija board first come out
1189	who invented the transtheoretical model of behavior change
1190	what the role of the protein encoded by the lacz gene
1192	who has won the 2018 formula one australia grand prix tournament
1193	how is a triangle a special kind of polygon
1195	when did are you smarter than a 5th grader first air
1198	who was the famous scientist that ran the research lab moseley went to in manchester
1199	when did come fly with me come out
1200	islamic term for the community of the faithful
1201	how many blue stripes are on the american flag
1202	zen and the art of motorcycle maintenance buddhism
1203	where did the river thames start and end
1205	what group of animals do octopus belong to
1207	suffix applied to the end of the name of enzymes
1208	when did the tv show the waltons first air
1209	where did the dewey decimal system come from
1210	what was the first light beer in the us
1211	who sings the christmas song all i want for christmas is you
1213	when did the song things that make you go hmmm come out
1214	when was the last time clemson won the national championship
1216	when was the problem of cfc's discovered
1220	where does the term jack mormon come from
1223	who is emma dating in once upon a time
1224	star cast of ab tumhare hawale watan sathiyon
1225	when did the ncaa tournament became more important than the nit
1226	dead poets society where does it take place
1228	is 4matic the same as 4 wheel drive
1231	who sang the song one of these nights
1232	where did the term hail mary in football come from
1234	what kind of metric system does the us use
1237	who does demetrius love in a midsummer night dream
1238	who sang our god is an awesome god
1239	where does the term parsons nose come from
1240	forney's sister in where the heart is
1241	where does cortisol come from in the body
1242	what flag is red and has a gold star
1243	why do you think the state of himachal pradesh has been given the name himachal
1244	how many pieces in a terry's chocolate orange
1247	what is the oasis in ready player one
1248	what was the name of the horse in steptoe and son
1251	which indian actor has won most national awards
1255	what are the types of information system application
1257	what is the salary of us secretary of state
1259	where is virginia beach located on a map
1260	how many episodes in game if thrones season 7
1262	when is equilibrium reached in a chemical reaction
1263	who was the aztec ruler when the spanish arrived
1265	what happened in the philippines after the united states annexed it as a territory
1266	what is the role of the us attorney general
1267	where did the methodist church get its name
1269	where did the punch brothers get their name
1270	give two reasons neisseria gonorrhoeae is able to re-infect individuals after treatment
1279	don mclean's popular 1971 song american pie was inspired by what event
1283	when was the last time giants won superbowl
1284	what is the purpose of the vietnam war
1285	when does a building need a fire pump
1286	1 the bureau of land management manages over acres of land in the united states
1287	who plays the lion in the movie zookeeper
1289	what was the emperor name in star wars
1291	where did hope on bold and beautiful go
1292	where did they get the vibranium to make captain americas shield
1295	when did we find out the smoking man was mulder's father
1296	how many seasons has greys anatomy been on tv
1298	how did leo dalton die in silent witness
1300	who played young clark kent in 1978 superman
1301	who formed the indian society of oriental art
1302	where do they film the ranch on netflix
1303	who discovered that plants were made of cells
1304	when was the suite life of zack and cody made
1305	where does the sun hit the us first
1306	olaudah equiano the interesting narrative of the life summary
1308	who plays the earl's wife in vikings
1310	who wrote if she knew what she wants
1313	who sang nice day for a white wedding
1315	where does sound travel fastest solid liquid or gas
1316	is there a train station at weston super mare
1318	what are the titles of a board of directors
1319	who was president when the panama canal was built
1320	who is super bowl 2018 half time show
1322	where does prime rib come from on a cow
1323	does it snow in louisiana in the winter
1325	who plays joker in batman the dark knight
1327	who is opening for j cole 2017 tour
1328	who validated the civil rights movement by proclaiming we shall overcome
1329	where was the eagles song hotel california written
1330	why do we celebrate holi festival in hindi
1331	what is the common name for gravitational force
1332	region of antarctica where march of the penguins filmed
1333	what went wrong on the columbia space shuttle
1335	first who wants to be a millionaire winner uk
1337	who sang raindrops keep fallin on my head
1338	the sons of liberty who were they and what did they do
1339	who supported war with great britain and who opposed it
1340	how many wars held between india and pakistan
1344	where is salamis in ancient greece on a map
1346	what is a live well in a boat
1347	who was the movie citizen kane based on
1348	who sang the theme song to step by step
1350	who played scotty baldwins father on general hospital
1352	vine with heart shaped leaves and white flowers
1353	where does the thames river begin and end
1354	who sang theme song for license to kill
1356	protein identification the origins of peptide mass fingerprinting
1361	which of the following helmiths feeds on blood
1363	who did cubs beat in 2016 world series
