1035278	0	7209485	1
1035247	0	7209518	1
1034761	0	7210316	1
1034680	0	7210550	1
1034679	0	7210561	1
1034587	0	7210744	1
1034409	0	7210998	1
1034204	0	7211181	1
1034136	0	7211406	1
1099914	0	7211686	1
1033927	0	7211854	1
1033652	0	7212314	1
1033249	0	7212767	1
1099903	0	7212883	1
1033092	0	7213082	1
1032822	0	7213486	1
1032341	0	7214212	1
1032198	0	7214524	1
1032182	0	7214586	1
1031682	0	7215392	1
1031502	0	7215801	1
1031173	0	7216035	1
1099865	0	7216773	1
1030722	0	7216923	1
1030451	0	7217514	1
1030381	0	7217799	1
1030378	0	7217828	1
1030271	0	7217940	1
1030230	0	7217960	1
1029617	0	7218988	1
1029544	0	7219200	1
1029124	0	7220016	1
1029031	0	7220194	1
1029003	0	7220310	1
1028753	0	7221023	1
1028752	0	7221033	1
1028711	0	7221252	1
1028598	0	7221542	1
1102163	0	7222808	1
1099806	0	7223048	1
1099805	0	7223153	1
1099803	0	7223384	1
1026775	0	7223855	1
1026148	0	7224650	1
1024904	0	7226373	1
1024835	0	7226565	1
1024672	0	7226776	1
1024667	0	7226805	1
1024528	0	7227143	1
1099767	0	7227323	1
1099756	0	7228575	1
1022832	0	7229404	1
1099739	0	7229846	1
1022410	0	7230049	1
1022359	0	7230131	1
1099733	0	7230403	1
1022022	0	7230751	1
1099726	0	7231151	1
1021682	0	7231345	1
1021318	0	7231966	1
1021170	0	7232099	1
1021053	0	7232251	1
1020376	0	7233137	1
1099706	0	7233145	1
1020198	0	7233492	1
1019783	0	73242	1
1019724	0	7234407	1
1019705	0	7234511	1
1018056	0	7236861	1
1017971	0	7237117	1
1017966	0	7237129	1
1017773	0	7237217	1
1017706	0	7237284	1
1017687	0	7237302	1
1017276	0	7237947	1
1016915	0	7238461	1
1016879	0	7238544	1
1016676	0	7238811	1
1016583	0	7239131	1
1016281	0	7239443	1
1016254	0	7239542	1
1015307	0	7240379	1
1014884	0	7240637	1
1014264	0	7241147	1
1014242	0	7241170	1
1014210	0	3936732	1
1013965	0	7241551	1
1013592	0	7241909	1
1013229	0	7242422	1
1012865	0	7242969	1
1012547	0	7243486	1
1012328	0	7244033	1
1011248	0	7246062	1
1011021	0	7246712	1
1011018	0	7246722	1
1010670	0	7247038	1
1010287	0	7247530	1
1010057	0	7247841	1
1009961	0	7248023	1
1009610	0	7248448	1
1009183	0	7249212	1
1008951	0	7249642	1
1099495	0	7249981	1
1099482	0	7250952	1
1007673	0	7251313	1
1007606	0	7251478	1
1007382	0	7251891	1
1007242	0	7252114	1
1006852	0	7252539	1
1006791	0	7252662	1
1006509	0	7253087	1
1099456	0	7253732	1
1005949	0	7253932	1
1005888	0	7254039	1
1099451	0	7254297	1
1005586	0	7254481	1
1004949	0	7255219	1
1004921	0	2219080	1
1004322	0	7255713	1
1004258	0	1091351	1
1004254	0	7255880	1
1004243	0	7255970	1
1004233	0	7256069	1
1004228	0	7256085	1
1004191	0	7256142	1
1003831	0	7256738	1
1003695	0	7256943	1
1003603	0	7257114	1
1003482	0	7257371	1
1003481	0	7257383	1
1003319	0	7257909	1
1003239	0	7258070	1
1003213	0	7258172	1
1003015	0	7258673	1
1003003	0	7258706	1
1002997	0	7258744	1
1002940	0	7258820	1
1002938	0	7258856	1
1002737	0	7259260	1
1002596	0	7259784	1
1002585	0	7259816	1
1002584	0	7259822	1
1002482	0	7260196	1
1002426	0	2332638	1
1002330	0	2339676	1
1002252	0	7260612	1
1002145	0	7260912	1
1002058	0	7261053	1
1001397	0	7261899	1
1000864	0	7262315	1
1099351	0	905454	1
1000585	0	7262837	1
1000574	0	7262868	1
1000519	0	7263157	1
1000083	0	2745456	1
1000006	0	7264253	1
1000000	0	7264308	1
999685	0	7264931	1
999550	0	7265173	1
999517	0	7265279	1
999469	0	7265345	1
999439	0	7265471	1
999391	0	7265563	1
999086	0	5080241	1
998905	0	7266811	1
998903	0	7266832	1
998891	0	7266960	1
998680	0	7267491	1
998675	0	7267527	1
998658	0	7267561	1
998417	0	7268109	1
998309	0	7268199	1
998248	0	7268282	1
998246	0	7268310	1
998013	0	7268747	1
997932	0	7268909	1
997913	0	7268934	1
997860	0	7269017	1
997808	0	7269235	1
997713	0	7269564	1
997649	0	7269674	1
997542	0	7269883	1
997227	0	7270352	1
997122	0	7270553	1
997017	0	7270789	1
996835	0	7271076	1
996805	0	7271299	1
996634	0	7271508	1
996623	0	7271568	1
996272	0	7272164	1
996119	0	3333112	1
995806	0	7273159	1
995141	0	7274238	1
994947	0	7274432	1
994830	0	7274589	1
994688	0	7274778	1
994478	0	7275128	1
1099219	0	7275286	1
994012	0	7276138	1
994005	0	7276238	1
993987	0	7276263	1
993795	0	7276764	1
993627	0	7277190	1
993320	0	7277673	1
992950	0	7278548	1
992949	0	7278560	1
992839	0	7278927	1
992677	0	7279218	1
992535	0	7279523	1
992433	0	7279737	1
992383	0	3041918	1
992257	0	7280364	1
992191	0	7280608	1
992184	0	7280638	1
992132	0	2098508	1
992120	0	7280757	1
991854	0	7281325	1
991761	0	7281622	1
991471	0	7282194	1
991210	0	7282732	1
991032	0	7283273	1
990649	0	7283909	1
990526	0	7284090	1
990459	0	7284234	1
990375	0	7284446	1
990345	0	7284501	1
990026	0	7285101	1
1099108	0	7285714	1
989676	0	7285745	1
989296	0	7286397	1
989213	0	7286487	1
988911	0	2435952	1
1102400	0	7287408	1
988504	0	7288722	1
988416	0	7289144	1
988412	0	7289154	1
1099072	0	5475009	1
988253	0	7289397	1
988142	0	7289626	1
988124	0	7289647	1
988122	0	3087523	1
1099065	0	7290134	1
987845	0	7290412	1
987823	0	7290474	1
987822	0	7290481	1
987809	0	7290503	1
987791	0	7290527	1
987644	0	7290847	1
987567	0	7291052	1
987237	0	7291531	1
987230	0	7291556	1
987066	0	7291937	1
986793	0	7292455	1
986791	0	7292470	1
986484	0	7292917	1
986316	0	7293312	1
986068	0	2688474	1
985752	0	7294084	1
985736	0	7294116	1
985461	0	7294645	1
985433	0	7294715	1
985431	0	7294736	1
985372	0	7294838	1
985275	0	7295059	1
985207	0	7295281	1
985173	0	7295347	1
984774	0	7296082	1
182081	0	1091839	1
241405	0	7296396	1
197024	0	7296936	1
186446	0	7297024	1
373121	0	6421434	1
240504	0	7297666	1
141353	0	7297838	1
96379	0	7299094	1
1102088	0	7299410	1
141694	0	7299733	1
281002	0	2748535	1
353623	0	7300170	1
277459	0	4608341	1
262974	0	7301412	1
334754	0	7301452	1
41969	0	7302077	1
183046	0	4768536	1
362845	0	4538702	1
164528	0	7303190	1
284565	0	7303270	1
285158	0	7303645	1
36133	0	103776	1
293401	0	366583	1
1098909	0	7304635	1
176015	0	7304670	1
323798	0	7304676	1
10157	0	7304727	1
89777	0	7305067	1
97895	0	7305235	1
149447	0	7305254	1
299350	0	2554035	1
29921	0	7305780	1
323535	0	7305799	1
326417	0	7306524	1
282530	0	173764	1
357162	0	4878458	1
328629	0	1142797	1
185009	0	7310715	1
230082	0	7311169	1
168238	0	5754653	1
203688	0	4693173	1
176994	0	562230	1
222954	0	7313953	1
272500	0	7314436	1
2962	0	7314664	1
1098763	0	7315405	1
118365	0	7315472	1
125996	0	7317000	1
61277	0	7317603	1
334916	0	7317831	1
136209	0	7317981	1
92437	0	7318114	1
1098719	0	7318668	1
372137	0	7319308	1
136098	0	7319513	1
328814	0	7319931	1
307521	0	7320544	1
81075	0	7321334	1
81137	0	7321887	1
339888	0	7322652	1
234651	0	7323194	1
12903	0	6381284	1
145821	0	7324169	1
176677	0	7324701	1
172787	0	7325051	1
94865	0	7325139	1
135386	0	100163	1
1098608	0	7326183	1
328527	0	7326330	1
305361	0	3367824	1
128113	0	7327127	1
334433	0	7327314	1
329901	0	7327316	1
1098570	0	4224737	1
191536	0	7328604	1
66281	0	7328877	1
1098561	0	7329090	1
49802	0	7329439	1
231292	0	7329657	1
273481	0	2097896	1
244808	0	2401457	1
292094	0	7331582	1
1098523	0	7332196	1
277632	0	7332373	1
1098510	0	7333284	1
310853	0	7333867	1
208411	0	7334526	1
132263	0	7334648	1
307492	0	3266196	1
333327	0	7336477	1
20671	0	7337302	1
139239	0	6286892	1
96420	0	7342150	1
276348	0	7342165	1
300312	0	7343719	1
143464	0	7345666	1
1098354	0	7345682	1
8798	0	7346304	1
61180	0	7347359	1
153794	0	7348274	1
209764	0	7349096	1
1098276	0	7351200	1
146269	0	7351322	1
374690	0	7352666	1
119534	0	7353268	1
1098236	0	3642832	1
119975	0	7353634	1
114037	0	3042404	1
1098226	0	7354370	1
282397	0	3243435	1
1102028	0	7354572	1
165480	0	5034699	1
279718	0	7354712	1
103125	0	7355250	1
212236	0	7355643	1
19457	0	7357580	1
183874	0	5783988	1
259128	0	5626608	1
249792	0	7359057	1
232703	0	7359238	1
313438	0	7359307	1
23223	0	7359361	1
196453	0	7359988	1
277701	0	7360038	1
228474	0	7360357	1
154633	0	4671299	1
114638	0	1427131	1
311067	0	7363361	1
1098111	0	5616677	1
195440	0	7364279	1
1098102	0	7361145	1
142411	0	7364850	1
234165	0	7365361	1
337073	0	7365439	1
193742	0	7365969	1
132359	0	7367411	1
62136	0	3165836	1
85053	0	7368239	1
251445	0	4227614	1
136700	0	7368347	1
196111	0	7368724	1
40056	0	7368866	1
184436	0	7369774	1
265729	0	7369987	1
212195	0	7370138	1
126491	0	7370908	1
190078	0	598292	1
323154	0	7371568	1
100046	0	7371621	1
57882	0	7371853	1
1097999	0	7373194	1
288884	0	7373639	1
58801	0	7374045	1
154372	0	7376016	1
260762	0	7376469	1
253965	0	1225604	1
46579	0	7376630	1
146244	0	7377277	1
299094	0	7377683	1
178468	0	7377860	1
337209	0	7378072	1
1097937	0	7378418	1
16559	0	7378935	1
308687	0	3808979	1
323555	0	2586628	1
226132	0	1374917	1
1097909	0	7380270	1
1097906	0	7380576	1
132104	0	7381160	1
1097894	0	7381585	1
1097885	0	7382357	1
185299	0	2459032	1
293421	0	4212045	1
39577	0	661943	1
57614	0	7384323	1
74356	0	7384392	1
310948	0	7384421	1
294518	0	7384740	1
329958	0	7384802	1
157149	0	7384901	1
149853	0	7385217	1
135635	0	7385639	1
227637	0	7386094	1
113664	0	7386485	1
88284	0	1059218	1
13397	0	7387480	1
214040	0	7387720	1
290632	0	7387845	1
1097786	0	7388098	1
68832	0	7389957	1
145877	0	7390960	1
167204	0	7391225	1
212634	0	7392104	1
128166	0	7392290	1
1097723	0	7392644	1
1097721	0	7392836	1
196596	0	7393590	1
1097674	0	7395234	1
169390	0	7395344	1
299110	0	3863	1
31222	0	6009843	1
271038	0	4765747	1
1097619	0	7399769	1
234644	0	7400409	1
1097602	0	7401471	1
1097585	0	1781880	1
298550	0	7402425	1
30860	0	7402569	1
65038	0	3470752	1
448630	0	7403343	1
459280	0	7403415	1
757275	0	7403506	1
37952	0	7403875	1
451406	0	2438646	1
441409	0	7405208	1
1097537	0	7406467	1
193581	0	7407452	1
613852	0	7407926	1
584695	0	7408281	1
586785	0	7409132	1
455776	0	7409913	1
409143	0	7410095	1
713360	0	7410620	1
758074	0	7410675	1
460403	0	7411246	1
713448	0	2056798	1
450921	0	7411800	1
632394	0	7412337	1
543849	0	3014034	1
129229	0	7414143	1
1097438	0	2429179	1
448976	0	7414907	1
756949	0	7414926	1
719411	0	7415082	1
114633	0	7415523	1
575616	0	7416273	1
724872	0	7416852	1
257885	0	6661520	1
566335	0	7417823	1
1101961	0	7417952	1
577930	0	7418668	1
1097386	0	7418684	1
453220	0	7421528	1
696404	0	7421558	1
591940	0	7421862	1
577813	0	7422420	1
326629	0	7422765	1
433220	0	7423398	1
47513	0	7423796	1
557492	0	7424055	1
454018	0	7424106	1
1097314	0	7424148	1
569674	0	7424207	1
172062	0	7424368	1
721409	0	7424964	1
707835	0	2135853	1
731759	0	7426576	1
666694	0	7426822	1
701390	0	5182978	1
614286	0	7427403	1
455659	0	7428391	1
487279	0	7429330	1
510513	0	7429501	1
538570	0	7429547	1
513779	0	6736867	1
648877	0	7430665	1
1097242	0	7430712	1
462765	0	7430864	1
741392	0	5324342	1
1097223	0	7431837	1
709936	0	7432033	1
62554	0	7432445	1
715189	0	7432617	1
395382	0	7433106	1
1097198	0	7434035	1
710297	0	2285849	1
565696	0	7434273	1
495680	0	7434446	1
510867	0	7434553	1
432874	0	7435120	1
470611	0	7435549	1
753479	0	7435833	1
412597	0	7436073	1
674702	0	7436505	1
401640	0	7436659	1
15063	0	7436698	1
511101	0	7437034	1
523952	0	7437141	1
569507	0	7437842	1
548254	0	7439342	1
695238	0	7440274	1
592192	0	7441912	1
608557	0	7442673	1
611152	0	7442823	1
423608	0	7443091	1
671579	0	242137	1
447540	0	7445495	1
1097040	0	7446310	1
610898	0	7446496	1
407274	0	7446791	1
637208	0	7446792	1
517245	0	7447046	1
648119	0	7447392	1
541272	0	876066	1
517117	0	6315263	1
557417	0	7451133	1
513397	0	7451308	1
275355	0	7451398	1
568841	0	7451712	1
583686	0	7451812	1
497107	0	7452528	1
1096964	0	7452695	1
138640	0	7453109	1
1096958	0	7453317	1
1096947	0	7454451	1
605169	0	7455298	1
428113	0	7455599	1
613214	0	7455679	1
48417	0	7455849	1
1096932	0	7455864	1
54843	0	7457321	1
655057	0	7458024	1
512405	0	7458120	1
478359	0	7458213	1
445494	0	7458481	1
91345	0	7458695	1
1096886	0	7460005	1
679360	0	7460130	1
635058	0	7460908	1
333700	0	7461100	1
256783	0	4310356	1
747345	0	7461739	1
684977	0	7461891	1
385652	0	7462070	1
488676	0	7462294	1
575268	0	7462871	1
613318	0	7463161	1
535743	0	7463331	1
1096850	0	7463460	1
711682	0	7464139	1
643561	0	7464350	1
497132	0	5774598	1
1096830	0	7465444	1
691507	0	7465839	1
697972	0	7466004	1
616331	0	7466816	1
469535	0	7466852	1
650378	0	2177965	1
1101906	0	7467788	1
386653	0	7468203	1
512685	0	2904176	1
453270	0	7468935	1
1096794	0	7468991	1
558046	0	3358283	1
656371	0	7470460	1
672352	0	7470508	1
477648	0	7470598	1
1096776	0	7470816	1
1101902	0	7471828	1
685591	0	7471912	1
336648	0	7472063	1
422152	0	7472524	1
634126	0	7472819	1
45757	0	7473472	1
696217	0	7474149	1
448745	0	7474545	1
731545	0	7475195	1
669444	0	4182082	1
131768	0	7476054	1
720261	0	7476513	1
477380	0	7476956	1
415165	0	7476976	1
759503	0	7478241	1
461491	0	7478869	1
596088	0	7479809	1
406974	0	7480498	1
1096667	0	7480796	1
445573	0	7482263	1
1096644	0	7482851	1
372378	0	7484272	1
1096628	0	7484293	1
288702	0	7484614	1
645604	0	7484648	1
539648	0	4213956	1
503674	0	7484923	1
1096619	0	7484982	1
505107	0	7486505	1
397090	0	7487110	1
464484	0	7487135	1
455862	0	5630467	1
745794	0	7488652	1
717763	0	598109	1
665972	0	7488681	1
670022	0	7488866	1
642352	0	7491025	1
477639	0	7491084	1
669046	0	2581858	1
1096543	0	7492255	1
693447	0	7492407	1
1096541	0	7492473	1
417080	0	7493520	1
613233	0	7494148	1
567159	0	1452156	1
1096516	0	7494778	1
156215	0	2145881	1
693152	0	7495348	1
142782	0	7495369	1
1096509	0	7495487	1
75717	0	7495831	1
2	0	4339068	1
649763	0	7496627	1
18840	0	7496708	1
627513	0	7497274	1
457842	0	7497667	1
753517	0	7498032	1
1101870	0	7498356	1
1096475	0	7498688	1
440098	0	7499157	1
42361	0	7499337	1
1101869	0	7499378	1
524835	0	7499564	1
82949	0	7500532	1
1096454	0	7500732	1
453705	0	7500864	1
65584	0	7501854	1
620992	0	1381291	1
544811	0	7502716	1
1096431	0	7502963	1
667373	0	6817792	1
518675	0	7503445	1
231482	0	7503782	1
747937	0	7504079	1
450093	0	7504756	1
687375	0	7506064	1
708781	0	7052781	1
441128	0	3232379	1
1101861	0	7507566	1
686469	0	7507883	1
507086	0	7508730	1
539278	0	7509051	1
613694	0	7510407	1
660999	0	7510466	1
413079	0	2102572	1
342156	0	7511027	1
371420	0	7511450	1
640232	0	7512531	1
515185	0	7513338	1
719488	0	7513961	1
433680	0	7514865	1
358150	0	7515803	1
212477	0	7516558	1
632625	0	7517415	1
409207	0	7517764	1
477309	0	7517897	1
11050	0	3746070	1
448035	0	7518857	1
97972	0	7519332	1
19552	0	1320723	1
436475	0	7520157	1
648049	0	7520483	1
652556	0	6327761	1
613179	0	7521587	1
414714	0	7522719	1
687615	0	7523050	1
275049	0	7523255	1
505541	0	7523425	1
651187	0	7523450	1
443489	0	7523778	1
637576	0	7523816	1
249821	0	6006595	1
506438	0	7524000	1
1096207	0	7524343	1
499568	0	7524398	1
624199	0	7524636	1
600350	0	7524975	1
690606	0	7525244	1
574944	0	7525949	1
220761	0	7526095	1
408563	0	2322244	1
555558	0	7526753	1
601684	0	7527096	1
675719	0	4182410	1
368229	0	7528212	1
734979	0	7528547	1
613727	0	7528586	1
677460	0	7529087	1
649200	0	7530762	1
614598	0	7530907	1
478295	0	6359963	1
659230	0	7531075	1
611366	0	7531219	1
88160	0	695180	1
66771	0	7532068	1
574317	0	7533374	1
397592	0	7533642	1
614409	0	7533828	1
525660	0	7534090	1
632536	0	7534408	1
618486	0	7534867	1
473319	0	7534941	1
605363	0	7534976	1
697983	0	7535285	1
488021	0	7535426	1
510444	0	7535614	1
275629	0	7536587	1
1096065	0	7538092	1
433415	0	7538122	1
464663	0	7539368	1
1096049	0	7539545	1
542806	0	617180	1
758901	0	6552452	1
533398	0	7539872	1
1096045	0	7539951	1
384985	0	7541256	1
511837	0	24284	1
14947	0	7541530	1
618979	0	7541560	1
596716	0	7541807	1
561448	0	7542507	1
743696	0	7542697	1
160735	0	7543353	1
735384	0	2882157	1
442593	0	7543541	1
722515	0	7543769	1
413905	0	7544118	1
724121	0	7544209	1
682365	0	7544458	1
77424	0	7544712	1
221664	0	4369406	1
1095988	0	2158205	1
97612	0	7545830	1
1095982	0	7545903	1
478220	0	7546064	1
458110	0	7546818	1
1095966	0	7547353	1
583766	0	7547624	1
718782	0	7548309	1
578783	0	7548464	1
1095952	0	7548591	1
308032	0	7549108	1
1095942	0	7549524	1
409557	0	7549686	1
392501	0	7550373	1
1095928	0	2041081	1
676454	0	7550998	1
123859	0	7551078	1
50498	0	7551261	1
646623	0	7551418	1
277556	0	3655235	1
467612	0	7552919	1
437671	0	7553018	1
739913	0	4215483	1
708438	0	7553263	1
1095899	0	7553481	1
1095881	0	7555276	1
638795	0	7555414	1
547089	0	7555467	1
192502	0	7165319	1
1095876	0	7555802	1
540432	0	7556122	1
140216	0	7556499	1
1095868	0	7556541	1
699872	0	7556559	1
438455	0	7556687	1
1095864	0	7556859	1
472448	0	7556882	1
543813	0	7557021	1
282411	0	1245358	1
595568	0	7557260	1
1095857	0	7557434	1
1095856	0	7557542	1
595236	0	7557710	1
681264	0	7558093	1
1101806	0	7558571	1
289276	0	7559170	1
732448	0	7559244	1
613870	0	7559421	1
610132	0	7559702	1
663771	0	1183072	1
159078	0	7561238	1
153981	0	7561367	1
1095807	0	7561627	1
